Site,Date,Expected CPM,Actual CPM,Abnormality,Percentage Drop/Growth
hoosierhuddle,2017-05-09 00:00:00,1.8698119479193822,0.7120648513029316,low,61.91783606392739
hoosierhuddle,2017-05-10 00:00:00,1.945304557406322,0.7211152720858897,low,62.930469198748284
hoosierhuddle,2017-05-11 00:00:00,2.0249107581445798,0.8412187812297734,low,58.456500966957194
hoosierhuddle,2017-05-13 00:00:00,2.1922133803669337,0.29380317820710977,low,86.59787496790422
hoosierhuddle,2017-05-14 00:00:00,2.277597865342041,0.7689391906666665,low,66.23902742588889
hoosierhuddle,2017-05-15 00:00:00,2.362513884588796,0.6581660586206897,low,72.14128293958171
hoosierhuddle,2017-05-16 00:00:00,2.4457148229360164,0.660711906462585,low,72.98491630069046
hoosierhuddle,2017-05-17 00:00:00,2.5259586162732637,0.7239126565068493,low,71.34107218372043
hoosierhuddle,2017-05-18 00:00:00,2.6020307974852974,0.8421738195945946,low,67.63397956670983
hoosierhuddle,2017-05-19 00:00:00,2.6727671512067985,1.4976668846846848,low,43.965680511732444
hoosierhuddle,2017-05-20 00:00:00,2.7370755412396743,1.491066444680851,low,45.52337258453896
hoosierhuddle,2017-05-21 00:00:00,2.793956489844007,1.6067151195652174,low,42.49319467194265
hoosierhuddle,2017-05-22 00:00:00,2.84252211165276,1.5076003503086421,low,46.96258142976904
hoosierhuddle,2017-05-24 00:00:00,2.9118129915426874,1.805480705172414,low,37.9946201759384
hoosierhuddle,2017-05-25 00:00:00,2.9314607657570364,1.4120014057613168,low,51.83283971407088
hoosierhuddle,2017-05-26 00:00:00,2.9406593141944484,1.6431238883333334,low,44.123962935725395
hoosierhuddle,2017-05-27 00:00:00,2.939281834061342,1.5537378240000002,low,47.13886208546635
hoosierhuddle,2017-05-28 00:00:00,2.9273746869843995,1.5270513589595376,low,47.83546616874618
hoosierhuddle,2017-05-29 00:00:00,2.9051571103544886,1.2153521785123966,low,58.16569870935143
hoosierhuddle,2017-05-30 00:00:00,2.873017720093141,1.5221709499323408,low,47.018393263408306
hoosierhuddle,2017-05-31 00:00:00,2.831507869160027,1.0339245825673533,low,63.48501821843535
hornsports,2017-05-09 00:00:00,1.5265366334760968,0.48488327723076924,low,68.23638119141398
hornsports,2017-05-11 00:00:00,1.632347531269261,0.4695131791366906,low,71.23693514140263
hornsports,2017-05-14 00:00:00,1.7692897487015393,0.4896287975609756,low,72.32625137175476
hornsports,2017-05-15 00:00:00,1.8071038486416209,0.5118763993769471,low,71.67421231703321
hornsports,2017-05-16 00:00:00,1.8403100203134795,0.4186012164670659,low,77.25376638465724
hornsports,2017-05-17 00:00:00,1.8685889922323091,0.45243628936170205,low,75.78727632226929
hornsports,2017-05-18 00:00:00,1.8916925963622586,0.8893739179775281,low,52.98528314337108
hornsports,2017-05-19 00:00:00,1.9094474341479815,0.8228133695167287,low,56.9082995005894
hornsports,2017-05-20 00:00:00,1.9217572137332377,0.9316959985221674,low,51.51853772869471
hornsports,2017-05-21 00:00:00,1.9286037179312374,0.8162111688073395,low,57.67864796595602
hornsports,2017-05-23 00:00:00,1.9262205387164364,0.6825945866013072,low,64.56300964082942
hornsports,2017-05-25 00:00:00,1.903663888116668,0.6423014837735849,low,66.25972222391493
lancasteronline,2017-04-08 00:00:00,1.1381168648516804,0.031024393208376945,low,97.27405909124982
lancasteronline,2017-04-18 00:00:00,1.3860042383795013,0.4747920947821038,low,65.74382086037306
lancasteronline,2017-04-20 00:00:00,1.4232236470911026,0.5055093682290533,low,64.4813821592795
lancasteronline,2017-04-21 00:00:00,1.4414896701089253,0.5123941067933557,low,64.4538481670398
lancasteronline,2017-04-24 00:00:00,1.4980633486742998,0.5040471297393952,low,66.35341688417596
lancasteronline,2017-04-27 00:00:00,1.5624722205901118,0.5254287227247391,low,66.37196387873723
lancasteronline,2017-04-28 00:00:00,1.5866318095745404,0.508240247521582,low,67.96734790928791
lancasteronline,2017-04-29 00:00:00,1.612365486817985,0.585838968450987,low,63.665870223559274
lancasteronline,2017-04-30 00:00:00,1.6397470983275657,0.389127109756693,low,76.26907770389853
lancasteronline,2017-05-01 00:00:00,1.6688026567994017,0.3560863454978356,low,78.66216571222544
lancasteronline,2017-05-03 00:00:00,1.731786205342713,0.8612875780219781,low,50.26594071688353
lancasteronline,2017-05-04 00:00:00,1.7655093893182072,0.6499052826923079,low,63.18879488127311
lancasteronline,2017-05-06 00:00:00,1.8365200555267198,0.6731512768181818,low,63.346369412496294
lancasteronline,2017-05-07 00:00:00,1.8733012847060444,0.7141641168539326,low,61.87670810432407
lancasteronline,2017-05-08 00:00:00,1.910521692907409,0.869565773,low,54.485427921171336
lancasteronline,2017-05-09 00:00:00,1.947824220991048,0.9460562748691099,low,51.4301000740324
lancasteronline,2017-05-10 00:00:00,1.9848198328593933,0.6633387909523809,low,66.57939526950643
lancasteronline,2017-05-11 00:00:00,2.021094115033879,0.6915554745370371,low,65.78311374057687
lancasteronline,2017-05-12 00:00:00,2.0562145229132844,0.9794947894009216,low,52.36417316938534
lancasteronline,2017-05-13 00:00:00,2.0897381366675627,0.7248784017316017,low,65.31247676383312
lancasteronline,2017-05-14 00:00:00,2.1212197790380234,0.7289874130952381,low,65.6335745923586
lancasteronline,2017-05-16 00:00:00,2.1763151443670963,0.7471677664335665,low,65.66821820969069
